2018-01-31 15:56:27,346 INFO   [id: 0xf0786535, L:/127.0.0.1:8057 ! R:/127.0.0.1:11480] disconnected.
2018-01-31 15:56:27,347 INFO   [id: 0x310ab7f3, L:/127.0.0.1:8057 ! R:/127.0.0.1:11543] disconnected.
2018-01-31 15:56:27,347 INFO   [id: 0x59ba4ad2, L:/127.0.0.1:8057 ! R:/127.0.0.1:11546] disconnected.
2018-01-31 15:56:27,347 INFO   [id: 0x7d01efa9, L:/127.0.0.1:8057 ! R:/127.0.0.1:11612] disconnected.
2018-01-31 15:56:27,347 INFO   [id: 0x61088dff, L:/127.0.0.1:8057 ! R:/127.0.0.1:11611] disconnected.
2018-01-31 16:05:06,172 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-1 - Started.
2018-01-31 16:05:09,756 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-2 - Started.
2018-01-31 16:05:13,016 INFO   init dbobjects.gamedb.AccountData storage
2018-01-31 16:05:13,024 INFO   init dbobjects.gamedb.IDSeed storage
2018-01-31 16:05:13,029 INFO   init dbobjects.gamedb.PlayerData storage
2018-01-31 16:05:13,038 INFO   init dbobjects.gamedb.TankModelTable storage
2018-01-31 16:05:13,046 INFO   init dbobjects.gamedb.PlayerFightStatiticTable storage
2018-01-31 16:05:13,056 INFO   init dbobjects.gamedb.RankWinRoundsTable storage
2018-01-31 16:05:13,062 INFO   init dbobjects.gamedb.RankTop5RoundsTable storage
2018-01-31 16:05:13,073 INFO   init dbobjects.gamedb.RankDestorysTable storage
2018-01-31 16:05:13,081 INFO   init dbobjects.gamedb.RankLevelTable storage
2018-01-31 16:05:13,087 INFO   init dbobjects.gamedb.UnDistributeRewardTable storage
2018-01-31 16:05:13,093 INFO   init dbobjects.gamedb.ItemTable storage
2018-01-31 16:05:13,100 INFO   init dbobjects.gamedb.ShortcutTable storage
2018-01-31 16:05:13,107 INFO   init dbobjects.gamedb.NickNameTable storage
2018-01-31 16:05:13,113 INFO   init dbobjects.gamedb.ShopItemTable storage
2018-01-31 16:05:13,118 INFO   init dbobjects.gamedb.BlacklistTable storage
2018-01-31 16:05:13,125 INFO   init dbobjects.gamedb.BroadcastTable storage
2018-01-31 16:05:13,132 INFO   init dbobjects.gamedb.MailPlayerTable storage
2018-01-31 16:05:13,138 INFO   init dbobjects.gamedb.PlayerClientSetting storage
2018-01-31 16:05:13,142 INFO   init dbobjects.gamedb.TeamTable storage
2018-01-31 16:05:13,154 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-3 - Started.
2018-01-31 16:05:13,558 INFO   init dbobjects.logdb.LogAccountAct storage
2018-01-31 16:05:13,577 INFO   init dbobjects.logdb.LogPlayerAct storage
2018-01-31 16:05:13,597 INFO   init dbobjects.logdb.LogMoney storage
2018-01-31 16:05:13,620 INFO   init dbobjects.logdb.LogItem storage
2018-01-31 16:05:13,649 INFO   init dbobjects.logdb.LogBattle storage
2018-01-31 16:05:13,991 INFO   init dbobjects.logdb.PlayerFightTable storage
2018-01-31 16:05:14,033 INFO   init dbobjects.logdb.Logopenbox storage
2018-01-31 16:05:14,041 INFO  com.zaxxer.hikari.HikariDataSource HikariPool-4 - Started.
2018-01-31 16:05:18,884 INFO   init dbobjects.gmdb.GMAccount storage
2018-01-31 16:05:18,931 INFO   init dbobjects.gmdb.GmCase storage
2018-01-31 16:05:18,963 INFO   init dbobjects.gmdb.CaseProcess storage
